,Date,Air_temp,RH,DewPoint,Rain,Pressure,Efield,Lightning_Warnings,Reset_secs,_Normalized_Efield,_Normalized_Warnings,Abs_Efield
0,2021-11-01 00:00:00,18.83013,44.34569,6.449132,0.0,823.9045,-31.68846,0.0,0.0,-0.0012485179171608,0.0,31.68846
1,2021-11-01 00:15:00,15.88538,60.16803,8.188042,0.0,824.1832,-23.84491,0.0,0.0,-0.0009394838805069,0.0,23.84491
2,2021-11-01 00:30:00,15.17229,67.91439,9.30276,0.0,824.1583,-23.84614,0.0,0.0,-0.0009395323422194,0.0,23.84614
3,2021-11-01 00:45:00,14.64727,71.04126,9.468879,0.0,824.1239,-23.22135,0.0,0.0,-0.0009149157622574,0.0,23.22135
4,2021-11-01 01:00:00,14.49834,72.94492,9.719332,0.0,823.9849,-23.84927,0.0,0.0,-0.0009396556634878,0.0,23.84927
5,2021-11-01 01:15:00,14.57344,73.54791,9.914549,0.0,823.8129,-24.7907,0.0,0.0,-0.0009767477854386,0.0,24.7907
6,2021-11-01 01:30:00,14.79645,73.44936,10.10964,0.0,823.8802,-21.96644,0.0,0.0,-0.0008654726015792,0.0,21.96644
7,2021-11-01 01:45:00,14.70404,74.76749,10.28655,0.0,823.8995,-21.33883,0.0,0.0,-0.0008407449142763,0.0,21.33883
8,2021-11-01 02:00:00,14.5669,75.08607,10.2176,0.0,823.8377,-19.45599,0.0,0.0,-0.00076656145837,0.0,19.45599
9,2021-11-01 02:15:00,14.70134,75.21501,10.37331,0.0,823.8369,-16.63174,0.0,0.0,-0.0006552866685083,0.0,16.63174
10,2021-11-01 02:30:00,14.70754,74.95119,10.32668,0.0,823.9065,-17.25935,0.0,0.0,-0.0006800143558112,0.0,17.25935
11,2021-11-01 02:45:00,14.88237,73.95058,10.2943,0.0,824.0436,-17.25935,0.0,0.0,-0.0006800143558112,0.0,17.25935
12,2021-11-01 03:00:00,14.01778,78.19302,10.29216,0.0,824.297,-21.96644,0.0,0.0,-0.0008654726015792,0.0,21.96644
13,2021-11-01 03:15:00,13.543,80.73965,10.30978,0.0,824.4231,-22.28025,0.0,0.0,-0.0008778366422294,0.0,22.28025
14,2021-11-01 03:30:00,13.71889,82.07112,10.72689,0.0,824.366,-23.84928,0.0,0.0,-0.0009396560574854,0.0,23.84928
15,2021-11-01 03:45:00,13.54557,84.04771,10.91508,0.0,824.4466,-25.41831,0.0,0.0,-0.0010014754727414,0.0,25.41831
16,2021-11-01 04:00:00,13.90268,83.22649,11.11706,0.0,824.4604,-32.00824,0.0,0.0,-0.0012611171744156,0.0,32.00824
17,2021-11-01 04:15:00,14.06255,83.31025,11.28877,0.0,824.474,-30.1254,0.0,0.0,-0.0011869337185094,0.0,30.1254
18,2021-11-01 04:30:00,14.31676,82.19004,11.33314,0.0,824.3696,-36.40153,0.0,0.0,-0.001434211773531,0.0,36.40153
19,2021-11-01 04:45:00,14.71203,80.88004,11.47647,0.0,824.4545,-32.32205,0.0,0.0,-0.0012734812150659,0.0,32.32205
20,2021-11-01 05:00:00,15.16451,79.63794,11.6834,0.0,824.566,-41.41975,0.0,0.0,-0.0016319284685757,0.0,41.41975
21,2021-11-01 05:15:00,15.29031,79.73495,11.82436,0.0,824.6738,-40.16136,0.0,0.0,-0.0015823481967109,0.0,40.16136
22,2021-11-01 05:30:00,16.2029,74.14242,11.60688,0.0,824.8009,-32.63061,0.0,0.0,-0.0012856384069433,0.0,32.63061
23,2021-11-01 05:45:00,16.66165,73.95504,12.01243,0.0,824.9132,-36.07954,0.0,0.0,-0.0014215254427927,0.0,36.07954
24,2021-11-01 06:00:00,16.92102,72.77348,12.018,0.0,824.8361,-43.29089,0.0,0.0,-0.0017056509472167,0.0,43.29089
25,2021-11-01 06:15:00,16.99668,68.34115,11.14005,0.0,824.7197,-39.83993,0.0,0.0,-0.0015696839298417,0.0,39.83993
26,2021-11-01 06:30:00,17.57925,66.035,11.17817,0.0,824.6974,-39.21254,0.0,0.0,-0.0015449649104875,0.0,39.21254
27,2021-11-01 06:45:00,18.05175,65.12998,11.41921,0.0,824.6607,-46.11394,0.0,0.0,-0.0018168784573589,0.0,46.11394
28,2021-11-01 07:00:00,18.76587,63.05395,11.60657,0.0,824.6572,-47.36874,0.0,0.0,-0.0018663172840628,0.0,47.36874
29,2021-11-01 07:15:00,18.92677,61.55605,11.39513,0.0,824.5615,-58.66195,0.0,0.0,-0.0023112671183956,0.0,58.66195
30,2021-11-01 07:30:00,19.57134,59.29062,11.44376,0.0,824.5089,-50.50574,0.0,0.0,-0.0019899143508225,0.0,50.50574
31,2021-11-01 07:45:00,20.30289,56.3877,11.36196,0.0,824.5115,-63.99269,0.0,0.0,-0.002521297028392,0.0,63.99269
32,2021-11-01 08:00:00,19.83423,52.96293,9.985129,0.0,824.4244,-65.24494,0.0,0.0,-0.0025706353856919,0.0,65.24494
33,2021-11-01 08:15:00,20.70779,54.8393,11.31879,0.0,824.4084,-62.10326,0.0,0.0,-0.0024468539280261,0.0,62.10326
34,2021-11-01 08:30:00,20.99499,53.44151,11.19589,0.0,824.3889,-60.22168,0.0,0.0,-0.0023727201158253,0.0,60.22168
35,2021-11-01 08:45:00,20.793,52.86471,10.84532,0.0,824.2371,-59.59337,0.0,0.0,-0.0023479648486861,0.0,59.59337
36,2021-11-01 09:00:00,21.7132,50.32477,10.95389,0.0,824.1044,-51.12485,0.0,0.0,-0.0020143071401122,0.0,51.12485
37,2021-11-01 09:15:00,22.37208,44.84717,9.829115,0.0,823.9149,-62.41863,0.0,0.0,-0.0024592794323117,0.0,62.41863
38,2021-11-01 09:30:00,22.75809,43.6918,9.917527,0.0,823.8679,-64.29796,0.0,0.0,-0.0025333245950384,0.0,64.29796
39,2021-11-01 09:45:00,23.153,41.70215,9.451484,0.0,823.6235,-50.1839,0.0,0.0,-0.0019772339300492,0.0,50.1839
40,2021-11-01 10:00:00,23.61496,43.92262,10.6434,0.0,823.3786,-46.10613,0.0,0.0,-0.0018165707451844,0.0,46.10613
41,2021-11-01 10:15:00,23.42908,44.64285,10.71937,0.0,823.2839,-37.9513,0.0,0.0,-0.0014952723492888,0.0,37.9513
42,2021-11-01 10:30:00,23.81642,43.27642,10.60297,0.0,823.1614,-36.38306,0.0,0.0,-0.0014334840598482,0.0,36.38306
43,2021-11-01 10:45:00,24.22771,38.25571,9.131381,0.0,822.9413,-35.12848,0.0,0.0,-0.0013840539010929,0.0,35.12848
44,2021-11-01 11:00:00,24.23134,36.58892,8.475425,0.0,822.7875,-33.87389,0.0,0.0,-0.0013346233483399,0.0,33.87389
45,2021-11-01 11:15:00,24.67942,36.6324,8.889502,0.0,822.6208,-36.06942,0.0,0.0,-0.0014211267171582,0.0,36.06942
46,2021-11-01 11:30:00,24.83759,35.31176,8.486344,0.0,822.3539,-32.6193,0.0,0.0,-0.0012851927955869,0.0,32.6193
47,2021-11-01 11:45:00,25.64705,28.83455,6.226894,0.0,822.1446,-30.11012,0.0,0.0,-0.0011863316900809,0.0,30.11012
48,2021-11-01 12:00:00,25.38527,30.40438,6.771168,0.0,822.1139,-34.18754,0.0,0.0,-0.0013469810850275,0.0,34.18754
49,2021-11-01 12:15:00,25.19406,32.74754,7.689791,0.0,821.9097,-28.85448,0.0,0.0,-0.0011368597675734,0.0,28.85448
50,2021-11-01 12:30:00,25.32325,33.25623,8.029039,0.0,821.8948,-29.16605,0.0,0.0,-0.0011491355527472,0.0,29.16605
51,2021-11-01 12:45:00,25.64753,33.83469,8.567021,0.0,821.7065,-31.67765,0.0,0.0,-0.0012480920056875,0.0,31.67765
52,2021-11-01 13:00:00,25.52276,36.13741,9.433076,0.0,821.5945,-31.04727,0.0,0.0,-0.0012232551810321,0.0,31.04727
53,2021-11-01 13:15:00,25.87557,35.17057,9.340924,0.0,821.4836,-27.91181,0.0,0.0,-0.0010997187899124,0.0,27.91181
54,2021-11-01 13:30:00,26.19132,34.29195,9.242533,0.0,821.2976,-27.59955,0.0,0.0,-0.0010874158188999,0.0,27.59955
55,2021-11-01 13:45:00,26.19861,33.51194,8.907713,0.0,821.316,-29.16796,0.0,0.0,-0.0011492108063008,0.0,29.16796
56,2021-11-01 14:00:00,27.1838,28.76276,7.510999,0.0,821.2475,-31.98917,0.0,0.0,-0.0012603658208731,0.0,31.98917
57,2021-11-01 14:15:00,26.36714,29.40647,7.132314,0.0,821.2731,-28.22477,0.0,0.0,-0.0011120493407614,0.0,28.22477
58,2021-11-01 14:30:00,26.89861,26.62824,6.144138,0.0,821.1353,-30.10643,0.0,0.0,-0.0011861863049434,0.0,30.10643
59,2021-11-01 14:45:00,26.63215,25.91405,5.524868,0.0,821.3395,-28.53843,0.0,0.0,-0.0011244074714467,0.0,28.53843
60,2021-11-01 15:00:00,26.8979,26.89182,6.286279,0.0,821.4215,-32.93176,0.0,0.0,-0.0012975036465527,0.0,32.93176
61,2021-11-01 15:15:00,26.50578,27.72622,6.394825,0.0,821.4238,-24.777,0.0,0.0,-0.0009762080086408,0.0,24.777
62,2021-11-01 15:30:00,26.64202,27.98614,6.646988,0.0,821.4611,-31.36356,0.0,0.0,-0.0012357169331027,0.0,31.36356
63,2021-11-01 15:45:00,26.24166,28.49404,6.565268,0.0,821.6153,-35.12838,0.0,0.0,-0.0013840499611162,0.0,35.12838
64,2021-11-01 16:00:00,25.68676,29.98983,6.831908,0.0,821.6815,-31.67834,0.0,0.0,-0.0012481191915262,0.0,31.67834
65,2021-11-01 16:15:00,25.19158,31.23446,6.99578,0.0,821.798,-29.48282,0.0,0.0,-0.0011616162167056,0.0,29.48282
66,2021-11-01 16:30:00,24.86199,32.58904,7.328895,0.0,821.8737,-28.85552,0.0,0.0,-0.0011369007433303,0.0,28.85552
67,2021-11-01 16:45:00,24.53342,33.49737,7.443874,0.0,821.9133,-29.16917,0.0,0.0,-0.0011492584800179,0.0,29.16917
68,2021-11-01 17:00:00,24.14548,34.40544,7.495177,0.0,821.98,-34.18752,0.0,0.0,-0.0013469802970322,0.0,34.18752
69,2021-11-01 17:15:00,23.88827,35.0559,7.54323,0.0,822.0848,-37.01115,0.0,0.0,-0.0014582306590389,0.0,37.01115
70,2021-11-01 17:30:00,23.42478,36.75581,7.828287,0.0,822.2317,-43.91285,0.0,0.0,-0.0017301560258402,0.0,43.91285
71,2021-11-01 17:45:00,23.18,37.13735,7.76288,0.0,822.2791,-42.03418,0.0,0.0,-0.0016561368669592,0.0,42.03418
72,2021-11-01 18:00:00,23.04082,37.59737,7.820024,0.0,822.3872,-44.85902,0.0,0.0,-0.001767434902683,0.0,44.85902
73,2021-11-01 18:15:00,22.77367,38.18882,7.811607,0.0,822.3333,-50.50571,0.0,0.0,-0.0019899131688296,0.0,50.50571
74,2021-11-01 18:30:00,22.89274,38.47175,8.026093,0.0,822.3523,-48.62351,0.0,0.0,-0.0019157549287737,0.0,48.62351
75,2021-11-01 18:45:00,22.8254,38.13725,7.837808,0.0,822.3867,-48.93721,0.0,0.0,-0.0019281146354497,0.0,48.93721
76,2021-11-01 19:00:00,22.95355,38.5318,8.103216,0.0,822.4397,-47.36871,0.0,0.0,-0.0018663161020698,0.0,47.36871
77,2021-11-01 19:15:00,22.50133,39.16908,7.941061,0.0,822.4966,-46.11391,0.0,0.0,-0.0018168772753659,0.0,46.11391
78,2021-11-01 19:30:00,22.37585,39.84068,8.078871,0.0,822.4503,-43.6043,0.0,0.0,-0.0017179992279605,0.0,43.6043
79,2021-11-01 19:45:00,22.62794,38.50053,7.801148,0.0,822.4327,-39.8399,0.0,0.0,-0.0015696827478488,0.0,39.8399
80,2021-11-01 20:00:00,22.3031,39.02048,7.708277,0.0,822.3433,-39.21251,0.0,0.0,-0.0015449637284945,0.0,39.21251
81,2021-11-01 20:15:00,22.05347,39.86803,7.800452,0.0,822.3331,-37.33031,0.0,0.0,-0.0014708054884386,0.0,37.33031
82,2021-11-01 20:30:00,21.97475,40.84145,8.084399,0.0,822.2677,-36.07551,0.0,0.0,-0.0014213666617347,0.0,36.07551
83,2021-11-01 20:45:00,21.40734,42.34026,8.104224,0.0,822.2823,-37.95771,0.0,0.0,-0.0014955249017906,0.0,37.95771
84,2021-11-01 21:00:00,21.26808,42.47295,8.024652,0.0,822.2463,-28.54671,0.0,0.0,-0.0011247337015113,0.0,28.54671
85,2021-11-01 21:15:00,21.52753,42.03259,8.105224,0.0,822.8683,-34.82071,0.0,0.0,-0.0013719278350308,0.0,34.82071
86,2021-11-01 21:30:00,21.39574,41.98128,7.968543,0.0,822.9366,-27.29191,0.0,0.0,-0.0010752948748074,0.0,27.29191
87,2021-11-01 21:45:00,20.85952,40.53862,6.974508,0.0,823.0039,-22.9001,0.0,0.0,-0.0009022585873461,0.0,22.9001
88,2021-11-01 22:00:00,20.33393,41.958,7.003757,0.0,822.9962,-20.3905,0.0,0.0,-0.0008033809339383,0.0,20.3905
89,2021-11-01 22:15:00,19.61295,44.09625,7.077204,0.0,822.8881,-23.52751,0.0,0.0,-0.0009269783946957,0.0,23.52751
90,2021-11-01 22:30:00,18.96078,46.76064,7.340819,0.0,822.7263,-19.1357,0.0,0.0,-0.0007539421072344,0.0,19.1357
91,2021-11-01 22:45:00,18.55438,48.45053,7.488368,0.0,822.7291,-19.1357,0.0,0.0,-0.0007539421072344,0.0,19.1357
92,2021-11-01 23:00:00,18.24639,49.16362,7.419471,0.0,822.6505,-17.88139,0.0,0.0,-0.000704522586416,0.0,17.88139
93,2021-11-01 23:15:00,17.79882,49.87963,7.219217,0.0,822.6211,-15.68527,0.0,0.0,-0.0006179959717356,0.0,15.68527
94,2021-11-01 23:30:00,17.6014,49.48772,6.922421,0.0,822.4769,-15.05863,0.0,0.0,-0.000593306502206,0.0,15.05863
95,2021-11-01 23:45:00,17.26523,49.94648,6.747402,0.0,822.6398,-13.80452,0.0,0.0,-0.0005438948613408,0.0,13.80452
96,2021-11-02 00:00:00,16.93037,52.11499,7.057591,0.0,822.5665,-13.80511,0.0,0.0,-0.0005439181072029,0.0,13.80511
97,2021-11-02 00:15:00,16.5233,53.79998,7.144504,0.0,822.4551,-14.1189,0.0,0.0,-0.0005562813598578,0.0,14.1189
98,2021-11-02 00:30:00,16.20448,54.90472,7.14465,0.0,822.2375,-14.74721,0.0,0.0,-0.0005810366269971,0.0,14.74721
99,2021-11-02 00:45:00,15.87124,55.47462,6.984682,0.0,822.2435,-13.49282,0.0,0.0,-0.0005316139541974,0.0,13.49282
100,2021-11-02 01:00:00,15.60845,55.33508,6.702876,0.0,822.1475,-15.06265,0.0,0.0,-0.0005934648892664,0.0,15.06265
101,2021-11-02 01:15:00,15.49077,53.64516,6.143051,0.0,822.2432,-13.80748,0.0,0.0,-0.0005440114846489,0.0,13.80748
102,2021-11-02 01:30:00,15.23371,52.46466,5.582879,0.0,822.3757,-11.92464,0.0,0.0,-0.0004698280287427,0.0,11.92464
103,2021-11-02 01:45:00,14.97334,52.06919,5.23266,0.0,822.3191,-14.43509,0.0,0.0,-0.0005687391719518,0.0,14.43509
104,2021-11-02 02:00:00,14.76978,52.27532,5.100843,0.0,822.2441,-12.86606,0.0,0.0,-0.0005069197566958,0.0,12.86606
105,2021-11-02 02:15:00,14.49197,52.6824,4.954608,0.0,822.3431,-16.94554,0.0,0.0,-0.0006676503151609,0.0,16.94554
106,2021-11-02 02:30:00,14.34768,53.52098,5.047264,0.0,822.3509,-16.00412,0.0,0.0,-0.0006305585872078,0.0,16.00412
107,2021-11-02 02:45:00,14.03036,54.15463,4.921014,0.0,822.5048,-18.20076,0.0,0.0,-0.0007171056897667,0.0,18.20076
108,2021-11-02 03:00:00,13.97392,54.48048,4.954515,0.0,822.8302,-26.98734,0.0,0.0,-0.0010632948879974,0.0,26.98734
109,2021-11-02 03:15:00,13.64838,56.03964,5.055744,0.0,822.8016,-28.55637,0.0,0.0,-0.0011251143032534,0.0,28.55637
110,2021-11-02 03:30:00,13.46252,56.49191,4.99734,0.0,822.9652,-26.67354,0.0,0.0,-0.0010509312413448,0.0,26.67354
111,2021-11-02 03:45:00,13.26348,56.75349,4.877341,0.0,823.1161,-24.16308,0.0,0.0,-0.000952019704138,0.0,24.16308
112,2021-11-02 04:00:00,13.71371,55.34261,4.937139,0.0,823.2972,-25.73211,0.0,0.0,-0.001013839119394,0.0,25.73211
113,2021-11-02 04:15:00,14.01101,54.94376,5.110633,0.0,823.5708,-32.32205,0.0,0.0,-0.0012734812150659,0.0,32.32205
114,2021-11-02 04:30:00,14.03554,54.70264,5.070333,0.0,823.6518,-34.51869,0.0,0.0,-0.0013600283176248,0.0,34.51869
115,2021-11-02 04:45:00,14.88953,52.74362,5.340102,0.0,823.8152,-63.38888,0.0,0.0,-0.0024975070555261,0.0,63.38888
116,2021-11-02 05:00:00,14.95613,50.12627,4.671215,0.0,823.9867,-67.77311,0.0,0.0,-0.0026702446927592,0.0,67.77311
117,2021-11-02 05:15:00,15.54816,49.21495,4.953615,0.0,824.1824,-74.0466,0.0,0.0,-0.0029174187323979,0.0,74.0466
118,2021-11-02 05:30:00,15.67883,48.56146,4.882017,0.0,824.2378,-73.09474,0.0,0.0,-0.002879915670885,0.0,73.09474
119,2021-11-02 05:45:00,16.14792,47.98032,5.139763,0.0,824.2803,-73.71973,0.0,0.0,-0.0029045401308003,0.0,73.71973
120,2021-11-02 06:00:00,17.27462,44.27163,5.012744,0.0,824.365,-95.67858,0.0,0.0,-0.0037697136881536,0.0,95.67858
121,2021-11-02 06:15:00,18.39448,41.86761,5.224135,0.0,824.297,-93.16898,0.0,0.0,-0.0036708360347458,0.0,93.16898
122,2021-11-02 06:30:00,17.99511,41.94613,4.890812,0.0,824.4374,-69.32776,0.0,0.0,-0.0027314975393764,0.0,69.32776
123,2021-11-02 06:45:00,18.71846,37.53912,3.953484,0.0,824.4449,-70.89626,0.0,0.0,-0.0027932960727562,0.0,70.89626
124,2021-11-02 07:00:00,19.29649,31.85946,2.145914,0.0,824.5411,-51.75738,0.0,0.0,-0.0020392286742651,0.0,51.75738
125,2021-11-02 07:15:00,19.67564,28.66227,0.9991379,0.0,824.5552,-42.96997,0.0,0.0,-0.0016930067742283,0.0,42.96997
126,2021-11-02 07:30:00,20.92568,25.6773,0.5455347,0.0,824.6139,-46.73343,0.0,0.0,-0.0018412862185597,0.0,46.73343
127,2021-11-02 07:45:00,20.73293,23.58489,-0.7875409,0.0,824.5658,-41.40141,0.0,0.0,-0.0016312058768625,0.0,41.40141
128,2021-11-02 08:00:00,21.78475,23.71519,0.1748314,0.0,824.5161,-53.00636,0.0,0.0,-0.0020884381943293,0.0,53.00636
129,2021-11-02 08:15:00,22.10583,24.03759,0.6323014,0.0,824.517,-46.41977,0.0,0.0,-0.0018289280878744,0.0,46.41977
130,2021-11-02 08:30:00,21.59666,24.23463,0.3151715,0.0,824.4442,-44.53789,0.0,0.0,-0.0017547824557438,0.0,44.53789
131,2021-11-02 08:45:00,23.0201,23.97297,1.366199,0.0,824.3534,-48.92895,0.0,0.0,-0.0019277891933804,0.0,48.92895
132,2021-11-02 09:00:00,22.20192,24.91261,1.209891,0.0,824.3411,-40.77412,0.0,0.0,-0.0016064907974848,0.0,40.77412
133,2021-11-02 09:15:00,23.45117,24.18053,1.850143,0.0,824.2311,-40.77412,0.0,0.0,-0.0016064907974848,0.0,40.77412
134,2021-11-02 09:30:00,23.96526,24.30684,2.356993,0.0,824.1362,-55.20189,0.0,0.0,-0.0021749415631476,0.0,55.20189
135,2021-11-02 09:45:00,23.89494,23.46691,1.80494,0.0,823.9374,-72.76613,0.0,0.0,-0.0028669685136941,0.0,72.76613
136,2021-11-02 10:00:00,23.97757,21.80836,0.8532166,0.0,823.7872,-40.46048,0.0,0.0,-0.0015941334547948,0.0,40.46048
137,2021-11-02 10:15:00,24.53268,22.44477,1.717062,0.0,823.7446,-40.77412,0.0,0.0,-0.0016064907974848,0.0,40.77412
138,2021-11-02 10:30:00,24.34042,23.16138,1.995681,0.0,823.7084,-34.81483,0.0,0.0,-0.0013716961644052,0.0,34.81483
139,2021-11-02 10:45:00,25.12313,22.17692,2.042198,0.0,823.5233,-36.69671,0.0,0.0,-0.0014458417965359,0.0,36.69671
140,2021-11-02 11:00:00,25.56917,22.61152,2.687316,0.0,823.3831,-36.38306,0.0,0.0,-0.0014334840598482,0.0,36.38306
141,2021-11-02 11:15:00,25.22157,20.76324,1.204394,0.0,823.2709,-41.40142,0.0,0.0,-0.0016312062708601,0.0,41.40142
142,2021-11-02 11:30:00,26.17052,18.58004,0.4439682,0.0,823.311,-49.55624,0.0,0.0,-0.001952504272758,0.0,49.55624
143,2021-11-02 11:45:00,25.99122,18.58329,0.2998883,0.0,823.2097,-48.92762,0.0,0.0,-0.0019277367916912,0.0,48.92762
144,2021-11-02 12:00:00,25.98181,16.37955,-1.43848,0.0,823.1788,-36.3795,0.0,0.0,-0.0014333437966803,0.0,36.3795
145,2021-11-02 12:15:00,26.39247,18.25462,0.3808334,0.0,823.1546,-39.20119,0.0,0.0,-0.0015445177231404,0.0,39.20119
146,2021-11-02 12:30:00,26.19305,17.86812,-0.07671051,0.0,823.0707,-37.00556,0.0,0.0,-0.0014580104143455,0.0,37.00556
147,2021-11-02 12:45:00,26.25269,17.35968,-0.4251481,0.0,822.9991,-34.81167,0.0,0.0,-0.0013715716611438,0.0,34.81167
148,2021-11-02 13:00:00,25.97939,17.36725,-0.6407402,0.0,822.8215,-36.38024,0.0,0.0,-0.0014333729525073,0.0,36.38024
149,2021-11-02 13:15:00,26.17188,17.44007,-0.4272471,0.0,822.7008,-37.94756,0.0,0.0,-0.001495124994163,0.0,37.94756
150,2021-11-02 13:30:00,26.26958,17.57528,-0.2418799,0.0,822.6422,-45.16136,0.0,0.0,-0.0017793470280143,0.0,45.16136
151,2021-11-02 13:45:00,26.68696,17.02815,-0.338393,0.0,822.5793,-42.6512,0.0,0.0,-0.0016804473107374,0.0,42.6512
152,2021-11-02 14:00:00,27.02702,17.55015,0.3529657,0.0,822.6792,-37.94831,0.0,0.0,-0.0014951545439877,0.0,37.94831
153,2021-11-02 14:15:00,26.50136,17.67388,0.02329733,0.0,822.7089,-35.12452,0.0,0.0,-0.0013838978780185,0.0,35.12452
154,2021-11-02 14:30:00,26.30957,17.74116,-0.08016262,0.0,822.7808,-44.53356,0.0,0.0,-0.0017546118547558,0.0,44.53356
155,2021-11-02 14:45:00,26.78301,17.73886,0.3026572,0.0,822.7836,-42.33895,0.0,0.0,-0.0016681447337225,0.0,42.33895
156,2021-11-02 15:00:00,26.39658,18.01217,0.19955,0.0,822.8837,-37.00865,0.0,0.0,-0.0014581321596232,0.0,37.00865
157,2021-11-02 15:15:00,26.4559,17.15875,-0.4203773,0.0,822.8734,-39.51875,0.0,0.0,-0.0015570295129141,0.0,39.51875
158,2021-11-02 15:30:00,26.17289,15.5252,-2.012533,0.0,823.1013,-34.8147,0.0,0.0,-0.0013716910424356,0.0,34.8147
159,2021-11-02 15:45:00,25.96058,15.16818,-2.496823,0.0,823.1714,-38.26493,0.0,0.0,-0.0015076292979812,0.0,38.26493
160,2021-11-02 16:00:00,25.67446,15.25507,-2.648368,0.0,823.3459,-41.08775,0.0,0.0,-0.0016188477461771,0.0,41.08775
161,2021-11-02 16:15:00,25.13027,15.44037,-2.921186,0.0,823.4365,-47.67434,0.0,0.0,-0.0018783578526321,0.0,47.67434
162,2021-11-02 16:30:00,24.28268,16.75692,-2.501152,0.0,823.6381,-55.20186,0.0,0.0,-0.0021749403811546,0.0,55.20186
163,2021-11-02 16:45:00,23.95047,16.44103,-3.025794,0.0,823.8124,-53.00634,0.0,0.0,-0.002088437406334,0.0,53.00634
164,2021-11-02 17:00:00,23.41806,17.47811,-2.634105,0.0,824.0516,-66.8068,0.0,0.0,-0.0026321723046238,0.0,66.8068
165,2021-11-02 17:15:00,22.56452,22.69366,0.2227239,0.0,824.2356,-65.8734,0.0,0.0,-0.0025953965627961,0.0,65.8734
166,2021-11-02 17:30:00,22.04374,24.69465,0.9537584,0.0,824.444,-72.15082,0.0,0.0,-0.0028427254435162,0.0,72.15082
167,2021-11-02 17:45:00,21.71671,25.54008,1.144074,0.0,824.5807,-77.48391,0.0,0.0,-0.0030528479429634,0.0,77.48391
168,2021-11-02 18:00:00,21.25711,25.91689,0.9564788,0.0,824.7454,-72.46471,0.0,0.0,-0.0028550926361478,0.0,72.46471
169,2021-11-02 18:15:00,20.93609,26.50192,0.9926404,0.0,825.0244,-68.07291,0.0,0.0,-0.0026820567426841,0.0,68.07291
170,2021-11-02 18:30:00,20.80463,26.68781,0.9773824,0.0,825.2528,-67.44551,0.0,0.0,-0.0026573373293322,0.0,67.44551
171,2021-11-02 18:45:00,20.5142,27.42782,1.108702,0.0,825.4154,-67.44551,0.0,0.0,-0.0026573373293322,0.0,67.44551
172,2021-11-02 19:00:00,20.29406,26.94829,0.6752634,0.0,825.5629,-63.68111,0.0,0.0,-0.0025090208492205,0.0,63.68111
173,2021-11-02 19:15:00,20.08611,26.43412,0.2310266,0.0,825.6057,-62.42632,0.0,0.0,-0.0024595824165143,0.0,62.42632
174,2021-11-02 19:30:00,19.94166,26.13296,-0.05029339,0.0,825.6809,-61.1741,0.0,0.0,-0.0024102452412073,0.0,61.1741
175,2021-11-02 19:45:00,19.80526,26.18787,-0.1378246,0.0,825.7441,-59.92318,0.0,0.0,-0.0023609592855965,0.0,59.92318
176,2021-11-02 20:00:00,19.414,26.50346,-0.3073958,0.0,825.7699,-52.08234,0.0,0.0,-0.0020520320223091,0.0,52.08234
177,2021-11-02 20:15:00,19.15561,26.89076,-0.3292114,0.0,825.8002,-55.53428,0.0,0.0,-0.002188037651455,0.0,55.53428
178,2021-11-02 20:30:00,19.01945,26.93805,-0.4217297,0.0,825.8809,-58.98416,0.0,0.0,-0.0023239621170824,0.0,58.98416
179,2021-11-02 20:45:00,18.95514,26.4794,-0.7122582,0.0,825.8569,-52.08296,0.0,0.0,-0.0020520564501642,0.0,52.08296
180,2021-11-02 21:00:00,19.10366,25.7013,-0.9934338,0.0,825.916,-45.80797,0.0,0.0,-0.0018048233108761,0.0,45.80797
181,2021-11-02 21:15:00,18.91069,25.30844,-1.367909,0.0,825.8635,-40.47417,0.0,0.0,-0.0015946728375949,0.0,40.47417
182,2021-11-02 21:30:00,18.91251,25.31817,-1.361125,0.0,825.8877,-36.39538,0.0,0.0,-0.0014339694649685,0.0,36.39538
183,2021-11-02 21:45:00,18.45362,26.29347,-1.237364,0.0,825.7905,-37.02288,0.0,0.0,-0.0014586928182971,0.0,37.02288
184,2021-11-02 22:00:00,18.17475,26.83066,-1.200248,0.0,825.6646,-38.27776,0.0,0.0,-0.0015081347969823,0.0,38.27776
185,2021-11-02 22:15:00,17.97437,27.61075,-0.980992,0.0,825.6005,-43.92545,0.0,0.0,-0.0017306524628951,0.0,43.92545
186,2021-11-02 22:30:00,17.76991,28.38051,-0.7810325,0.0,825.4421,-41.41615,0.0,0.0,-0.0016317866294171,0.0,41.41615
187,2021-11-02 22:45:00,17.83726,27.13186,-1.337502,0.0,825.2767,-37.33747,0.0,0.0,-0.001471087590765,0.0,37.33747
188,2021-11-02 23:00:00,17.44523,28.62074,-0.9459893,0.0,825.1876,-42.67348,0.0,0.0,-0.0016813251375297,0.0,42.67348
189,2021-11-02 23:15:00,17.52694,28.11095,-1.12098,0.0,825.0248,-40.79226,0.0,0.0,-0.0016072055092448,0.0,40.79226
190,2021-11-02 23:30:00,17.5982,27.64939,-1.285429,0.0,824.8651,-36.714,0.0,0.0,-0.0014465230184945,0.0,36.714
191,2021-11-02 23:45:00,17.14131,28.61795,-1.209834,0.0,824.8059,-41.42125,0.0,0.0,-0.0016319875682251,0.0,41.42125
