,Lightning_Warnings,Abs_Efield
1502,0,24.14818
1503,0,23.8336
1504,0,26.97124
1505,0,27.28684
1506,0,33.56042
1507,0,42.65628
1508,0,36.69695
1509,0,36.69695
1510,0,33.87411
1511,0,35.756
1512,0,35.756
1513,0,37.0106
1514,0,43.28358
1515,0,44.85182
1516,0,44.54001
1517,0,42.97413
1518,0,41.71948
1519,0,42.34812
1520,0,30.11394
1521,0,30.42902
1522,0,27.29209
1523,0,16.93992
1524,0,23.21396
1525,0,30.42911
1526,0,29.1743
1527,0,38.89908
1528,0,29.80171
1529,0,22.58656
1530,0,26.66469
1531,0,22.90026
1532,0,20.39064
1533,0,20.70434
1534,0,20.07694
1535,0,20.39064
1536,0,20.07694
1537,0,19.13583
1538,0,23.52767
1539,0,19.76324
1540,0,19.13583
1541,0,18.50843
1542,0,17.25362
1543,0,16.62622
1544,0,15.99881
1545,0,17.56732
1546,0,17.25429
1547,0,19.44985
1548,0,19.76326
1549,0,20.39178
1550,0,19.76471
1551,0,17.56742
1552,0,24.7829
1553,0,21.64548
1554,0,24.78249
1555,0,23.52768
1556,0,32.93875
1557,0,31.05653
1558,0,32.93875
1559,0,32.62504
1560,0,37.64428
1561,0,31.99764
1562,0,28.23134
1563,0,28.54346
1564,0,29.16945
1565,0,32.61952
1566,0,40.14711
1567,0,28.22843
1568,0,33.87412
1569,0,26.97384
1570,0,34.50142
1571,0,30.73763
1572,0,35.75602
1573,0,41.08806
1574,0,32.93317
1575,0,35.75602
1576,0,30.11033
1577,0,26.97384
1578,0,26.97384
1579,0,26.65961
1580,0,25.40512
1581,0,29.79664
1582,0,27.28608
1583,0,33.24429
1584,0,24.1486
1585,0,27.28324
1586,0,17.2479
1587,0,16.62101
1588,0,16.62173
1589,0,30.4191
1590,0,32.61507
1591,0,61.15855
1592,0,19.13249
1593,1,454.7911
1594,1,346.3207
1595,1,1171.195
1596,1,1924.382
1597,1,1556.781
1598,1,1975.423
1599,1,1425.632
1600,1,1339.962
1601,1,1126.886
1602,1,181.3712
1603,1,4.078871
1604,1,51.13552
1605,1,52.3902
1606,0,55.84344
1607,0,51.13825
1608,0,26.66825
1609,1,261.6658
1610,1,53.01635
1611,1,911.3059
1612,1,704.2618
1613,1,2006.695
1614,1,226.2377
1615,1,227.1652
1616,1,97.90174
1617,1,28.24264
1618,1,10.98329
1619,1,13.49376
1620,0,14.749
1621,0,16.63185
1622,0,13.49376
1623,0,14.12138
1624,0,10.98329
1625,0,14.43519
1626,0,16.31804
1627,0,18.8285
1628,0,16.31804
1629,0,15.0628
1630,0,13.49376
1631,0,15.69042
1632,0,12.23853
1633,0,12.55234
1634,0,10.66949
1635,0,9.100444
1636,0,2.510467
1637,1,231.2768
1638,1,53.97504
1639,1,10.98329
1640,1,11.61091
1641,1,10.04187
1642,0,10.35568
1643,0,13.49376
1644,0,16.31804
1645,0,23.22182
1646,0,24.47705
1647,0,20.08374
1648,0,16.94565
1649,0,20.39754
1650,0,23.21927
1651,0,22.27672
1652,0,38.90427
1653,0,34.51181
1654,0,26.0404
1655,0,34.82252
1656,0,30.42919
1657,0,29.48802
1658,0,36.70318
1659,0,31.99764
1660,0,33.25245
1661,0,35.7618
1662,0,38.58
1663,0,40.46241
1664,0,42.65731
1665,0,48.92936
1666,0,45.79279
1667,0,39.83346
1668,0,43.59725
1669,0,41.40171
1670,0,41.08806
1671,0,42.6563
1672,0,33.56047
1673,0,37.01061
1674,0,30.73763
1675,0,35.12872
1676,0,33.56047
1677,0,33.87412
1678,0,29.79668
1679,0,33.56047
1680,0,39.5198
1681,0,44.85185
1682,0,37.32146
1683,0,42.34205
1684,0,78.72554
1685,0,61.47522
1686,0,177.8391
1687,1,555.7862
1688,1,807.3603
1689,1,1351.417
1690,1,1593.513
1691,1,1732.701
1692,1,1339.642
1693,1,1697.39
1694,1,713.598
1695,1,623.4733
1696,1,224.3718
1697,1,1063.789
1698,1,552.6162
1699,1,171.0256
1700,1,740.5526
1701,1,72.79502
1702,1,16.94287
1703,1,35.14061
1704,1,46.43581
1705,0,48.31834
1706,0,42.98586
1707,0,48.63642
1708,0,41.41742
1709,0,47.06729
1710,0,69.65463
1711,0,55.221
1712,0,57.731
1713,0,58.98602
1714,0,55.84847
1715,0,48.94585
1716,0,38.28333
1717,0,47.38498
1718,0,39.85367
1719,0,36.71558
1720,0,37.65694
1721,0,42.36414
1722,0,36.40158
1723,0,44.24698
1724,0,41.42271
1725,0,32.00846
1726,0,34.83273
1727,0,25.10467
1728,0,22.90801
1729,0,24.47705
1730,0,23.84944
1731,0,26.35991
1732,0,24.79086
1733,0,25.10467
1734,0,26.67372
1735,0,27.92895
1736,0,31.69465
1737,0,36.08797
1738,0,33.5775
1739,0,29.49799
1740,0,41.1089
1741,0,42.36413
1742,0,37.3432
1743,0,43.61937
1744,0,40.16748
1745,0,53.03362
1746,0,73.43117
1747,0,64.95834
1748,0,66.52738
1749,0,52.0922
1750,0,61.82026
1751,0,52.71981
1752,0,32.94988
1753,0,49.26792
1754,0,33.26369
1755,0,35.14654
1756,0,49.89554
1757,0,47.38051
1758,0,32.6287
1759,0,43.29145
1760,0,23.52769
1761,0,31.05653
1762,0,32.93874
1763,0,31.99764
1764,0,31.05653
1765,0,34.82096
1766,0,32.31134
1767,0,35.44836
1768,0,34.19356
1769,0,30.42913
1770,0,29.48802
1771,0,25.09619
1772,0,21.95873
1773,0,26.03432
1774,0,28.85581
1775,0,30.42398
1776,0,22.8964
1777,0,24.77829
1778,0,22.8964
1779,0,24.151
1780,0,22.8964
1781,0,23.52362
1782,0,27.28732
1783,0,28.54206
1784,0,29.16937
1785,0,35.44235
1786,0,55.20225
1787,0,38.89249
1788,0,31.05126
1789,0,31.05126
1790,0,23.21004
1791,0,22.26909
1792,0,20.38719
1793,0,24.15181
1794,0,23.52725
1795,0,24.46875
1796,0,22.90026
1797,0,24.78247
1798,0,22.58656
1799,0,17.88103
1800,0,20.391
1801,0,18.51
1802,0,24.47224
1803,0,18.82529
1804,0,17.88405
1805,0,18.1981
1806,0,18.19844
1807,0,15.37539
1808,0,15.06192
1809,0,11.92431
1810,0,11.29708
1811,0,47.07126
1812,0,19.45612
1813,0,25.41848
1814,0,22.59421
1815,0,19.14231
1816,0,24.16325
1817,0,14.749
1818,0,4.07951
1819,0,0.3138087
1820,0,2.824276
1821,0,7.531402
1822,0,11.2971
1823,0,3.451893
1824,0,7.84521
1825,0,13.49376
1826,0,12.55234
1827,0,11.92472
1828,0,12.23853
1829,0,9.728061
1830,0,10.98329
1831,0,16.94565
1832,0,16.00423
1833,0,17.88708
1834,0,10.66949
1835,0,6.589976
1836,0,15.0628
1837,0,10.98329
1838,0,9.728061
1839,0,9.728061
1840,0,22.90801
1841,0,7.217593
1842,0,33.89131
1843,0,39.22605
1844,0,33.5775
1845,0,32.94988
1846,0,10.35568
1847,0,26.67372
1848,0,22.2804
1849,0,30.12561
1850,0,11.61091
1851,0,15.69042
1852,0,25.10467
1853,0,27.92865
1854,0,32.00536
1855,0,27.92301
1856,0,17.88208
1857,0,17.2537
1858,0,14.74468
1859,0,29.48862
1860,0,24.78251
1861,0,26.03729
1862,0,24.78249
1863,0,31.05653
1864,0,26.03729
1865,0,28.23321
1866,0,26.351
1867,0,25.72359
1868,0,33.87985
1869,0,22.27287
1870,0,29.48802
1871,0,25.72216
1872,0,25.40935
1873,0,28.22961
1874,0,28.22925
1875,0,29.79856
1876,0,37.3246
1877,0,64.29813
1878,0,82.80342
1879,1,1459.749
1880,1,190.4084
1881,1,932.9476
1882,1,960.9878
1883,1,94.75718
1884,1,61.18241
1885,1,32.31681
1886,1,32.31681
1887,0,35.1404
1888,0,36.08186
1889,0,45.49452
1890,0,40.16332
1891,0,50.20832
1892,0,47.38503
1893,0,46.44364
1894,0,61.50644
1895,0,54.91647
1896,0,49.26792
1897,0,44.8746
1898,0,42.99175
1899,0,35.77416
1900,0,39.22605
1901,0,29.8118
1902,0,27.61514
1903,0,22.90801
1904,0,26.67372
1905,0,12.23853
1906,0,12.86615
1907,0,11.2971
1908,0,9.100444
1909,0,14.749
1910,0,16.31804
1911,0,24.16325
1912,0,24.47705
1913,0,21.02516
1914,0,20.39754
1915,0,15.0628
1916,0,14.749
1917,0,13.17995
1918,0,9.100444
1919,0,5.020934
1920,0,6.903785
1921,0,12.23853
1922,0,5.020934
1923,0,2.510467
1924,0,4.707126
1925,0,9.728061
1926,0,15.69042
1927,0,10.66949
1928,0,10.35568
1929,0,10.04187
1930,0,8.472827
1931,0,17.25946
1932,0,7.217593
1933,0,18.5147
1934,0,10.98329
1935,0,13.49376
1936,0,13.80757
1937,0,5.96236
1938,0,7.84521
1939,0,10.98329
1940,0,16.00423
1941,0,8.472827
1942,0,8.159018
1943,0,17.25946
1944,0,19.45612
1945,0,15.0628
1946,0,11.2971
1947,0,9.728059
1948,0,15.0628
1949,0,16.00423
1950,0,14.12138
1951,0,12.55234
1952,0,14.43519
1953,0,18.20089
1954,0,14.12138
1955,0,14.43366
1956,0,13.17852
1957,0,21.64931
1958,0,15.68789
1959,0,17.88407
1960,0,22.2765
1961,0,11.29519
1962,0,9.41266
1963,0,17.5703
1964,0,13.49168
1965,0,21.02275
1966,0,23.84744
1967,0,29.18018
1968,0,28.86608
1969,0,21.64915
1970,0,20.3941
1971,0,22.90337
1972,0,21.33532
1973,0,17.8832
1974,0,22.2763
1975,0,27.29669
1976,0,27.92422
1977,0,33.88558
1978,0,33.88225
1979,0,32.93938
1980,0,44.86196
1981,0,27.6096
1982,0,29.17864
1983,0,40.47301
1984,0,31.37279
1985,0,39.53294
1986,0,36.08308
1987,0,35.45978
1988,0,32.94986
1989,0,33.26369
1990,0,36.71558
1991,0,36.08797
1992,0,37.97082
1993,0,33.26369
1994,0,32.94988
1995,0,31.06703
1996,0,30.43941
1997,0,25.73229
1998,0,22.90801
1999,0,21.02516
2000,0,21.65278
2001,0,20.39754
2002,0,14.749
2003,0,16.00423
2004,0,17.25993
2005,0,17.25997
2006,0,16.63188
2007,0,16.00438
2008,0,13.49428
2009,0,8.47336
2010,0,10.66953
2011,0,9.414258
2012,0,10.04188
2013,0,0.941426
2014,0,0.0
2015,0,6.589981
2016,0,17.25947
2017,0,8.473016
2018,0,14.43521
2019,0,27.30135
2020,0,40.1675
2021,0,31.06705
2022,0,33.57752
2023,0,36.08799
2024,0,33.57752
2025,0,25.4185
2026,0,21.9666
2027,0,25.73231
2028,0,26.98754
2029,0,22.90803
2030,0,31.69467
2031,0,39.8537
2032,0,33.89133
2033,0,32.32228
2034,0,23.22184
2035,0,21.02518
2036,0,9.10045
2037,0,30.43944
2038,0,24.16326
2039,0,21.65279
2040,0,16.94567
2041,0,22.59422
2042,0,24.47707
2043,0,28.24277
2044,0,19.14017
2045,0,21.64936
2046,0,24.15918
2047,0,15.68563
2048,0,22.2729
2049,0,19.13584
2050,0,44.23203
2051,0,24.46878
2052,0,19.44955
2053,0,18.19473
2054,0,18.19473
2055,0,19.44955
2056,0,20.39065
2057,0,26.351
2058,0,44.85944
2059,0,31.05653
2060,0,59.91715
2061,0,28.54691
2062,0,36.70318
2063,0,33.87985
2064,0,31.68394
2065,0,37.95798
2066,0,43.28969
2067,0,23.21353
2068,0,27.91699
2069,0,29.17318
2070,0,26.66462
2071,0,30.74254
2072,0,36.07108
2073,0,36.70056
2074,0,46.7411
2075,0,38.27152
2076,0,33.56614
2077,0,32.31133
2078,0,30.11541
2079,0,31.05652
2080,0,25.72358
2081,0,29.80171
2082,0,24.78247
2083,0,26.97839
2084,0,40.46758
2085,0,29.1743
2086,0,26.35133
2087,0,27.29481
2088,0,32.62996
2089,0,26.6664
2090,0,26.35511
2091,0,29.49298
2092,0,31.06178
2093,0,31.37553
2094,0,27.61039
2095,0,29.17924
2096,0,30.74802
2097,0,28.23798
2098,0,30.43426
2099,0,30.74802
2100,0,32.94431
2101,0,9.726414
2102,1,95.69537
2103,1,1166.976
2104,1,15.37655
2105,1,8.159018
2106,1,55.8579
2107,1,418.3066
2108,1,486.7168
2109,1,1084.208
2110,1,1392.682
2111,1,1201.635
2112,1,4.079536
2113,1,3.765725
2114,1,5.962467
2115,1,9.414422
2116,0,13.80783
2117,0,8.472986
2118,0,12.86617
2119,0,15.06281
2120,0,14.12139
2121,0,14.749
2122,0,16.00424
2123,0,19.14232
2124,0,22.90803
2125,0,26.047
2126,0,22.28167
2127,0,32.95158
2128,0,26.3627
2129,0,32.0088
2130,0,44.87465
2131,0,36.71561
2132,0,32.63609
2133,0,32.63609
2134,0,35.14643
2135,0,38.59368
2136,0,33.57193
2137,0,36.70938
2138,0,36.70503
2139,0,45.17326
2140,0,44.23203
2141,0,47.05535
2142,0,68.70082
2143,0,64.93639
2144,0,63.36615
2145,0,56.7793
2146,0,59.60142
2147,0,49.55967
2148,0,36.69808
2149,0,41.4079
2150,0,41.40864
2151,0,37.64426
2152,0,38.89908
2153,0,39.21243
2154,0,28.54539
2155,0,40.77783
2156,0,36.3866
2157,0,40.46439
2158,0,33.2488
2159,0,36.38375
2160,0,34.81509
2161,0,32.30587
2162,0,39.20616
2163,0,43.2836
2164,0,42.6563
2165,0,49.55658
2166,0,36.69696
2167,0,42.96995
2168,0,38.57886
2169,0,54.88862
2170,0,53.94767
2171,0,41.08805
2172,0,46.73374
2173,0,40.14711
2174,0,48.93056
2175,0,44.23083
2176,0,38.2716
2177,0,46.74163
2178,0,51.76086
2179,0,59.60342
2180,0,62.42674
2181,0,74.03371
2182,0,69.01682
2183,0,71.21268
2184,0,71.53052
2185,0,70.27967
2186,0,76.55619
2187,0,82.20389
2188,0,84.71456
2189,0,81.58123
2190,0,74.36603
2191,0,70.28968
2192,0,62.13312
2193,0,67.46878
2194,0,61.19264
2195,0,67.78262
2196,0,58.36836
2197,0,58.05455
2198,0,46.44364
2199,0,52.406
2200,0,66.8412
2201,0,63.07549
2202,0,55.8579
2203,0,46.12984
2204,0,39.22605
2205,0,45.81603
2206,0,46.44364
2207,0,44.24698
2208,0,45.81603
2209,0,46.44364
2210,0,41.42271
2211,0,44.8746
2212,0,39.53986
2213,0,38.28463
2214,0,37.3432
2215,0,33.89131
2216,0,39.85367
2217,0,36.08823
2218,0,42.99238
2219,0,61.82032
2220,0,59.93745
2221,0,64.64632
2222,0,66.84818
2223,0,74.37331
2224,0,84.10073
2225,0,77.82453
2226,0,82.51988
2227,0,96.93746
2228,0,95.6797
2229,0,86.89554
2230,0,108.8547
2231,0,93.16959
2232,0,108.8547
2233,0,78.11188
2234,0,89.09147
2235,0,80.30162
2236,0,88.7692
2237,0,73.08082
2238,0,71.19841
2239,0,73.39393
2240,0,65.5527
2241,0,58.65273
2242,0,58.33942
2243,0,59.59422
2244,0,54.26414
2245,0,47.04932
2246,0,42.03144
2247,0,44.85397
2248,0,34.81613
2249,0,34.81512
2250,0,34.81601
2251,0,40.77446
2252,0,40.14711
2253,0,36.38332
2254,0,55.51592
2255,0,38.89251
2256,0,51.12483
2257,0,59.90701
2258,0,37.63792
2259,0,39.83346
2260,0,51.43848
2261,0,41.40171
2262,0,40.14711
2263,0,42.9685
2264,0,40.14678
2265,0,45.16484
2266,0,38.26517
2267,0,53.94766
2268,0,35.44235
2269,0,35.44235
2270,0,33.24681
2271,0,37.32424
2272,0,35.44235
2273,0,45.47912
2274,0,44.22635
2275,0,38.58448
2276,0,47.99638
2277,0,40.15388
2278,0,47.99644
2279,0,42.9772
2280,0,48.62384
2281,0,59.91712
2282,0,46.42792
2283,0,45.48682
2284,0,47.05533
2285,0,48.93799
2286,0,46.11426
2287,0,67.76123
2288,0,58.03787
2289,0,43.29207
2290,0,50.1997
2291,0,51.45582
2292,0,47.6931
2293,0,52.40388
2294,0,46.44353
2295,0,31.06703
2296,0,28.55656
2297,0,34.20511
2298,0,41.73652
2299,0,27.92895
2300,0,37.3432
2301,0,46.44364
2302,0,34.51892
2303,0,24.79086
2304,0,2.19666
2305,0,9.728061
2306,0,11.92472
2307,0,10.35568
2308,0,11.92472
2309,0,14.749
2310,0,4.707126
2311,0,22.2804
2312,0,13.80757
2313,0,7.84521
2314,0,10.35568
2315,0,18.8285
2316,0,16.00423
2317,0,20.39754
2318,0,2.19666
2319,0,2.824275
2320,0,12.55276
2321,0,11.92488
2322,0,29.81224
2323,0,18.2024
2324,0,20.39776
2325,0,16.00459
2326,0,30.43946
2327,0,49.58176
2328,0,27.61516
2329,0,40.1675
2330,0,19.14233
2331,0,22.28041
2332,0,20.71137
2333,0,28.55658
2334,0,26.67373
2335,0,28.55658
2336,0,16.31805
2337,0,14.749
2338,0,11.61092
2339,0,24.79088
2340,0,25.10469
2341,0,28.24277
2342,0,31.06705
2343,0,34.51895
2344,0,30.12563
2345,0,60.56506
2346,0,29.81036
2347,0,23.53264
2348,0,22.90428
2349,0,28.238
2350,0,28.86405
2351,0,41.41557
2352,0,37.95899
2353,0,35.13739
2354,0,41.41136
2355,0,40.15591
2356,0,60.23105
2357,0,62.74047
2358,0,37.95798
2359,0,37.64428
2360,0,29.17432
2361,0,18.19473
2362,0,45.48684
2363,0,51.4483
2364,1,393.7103
2365,1,191.3737
2366,1,17.88247
2367,1,955.0964
2368,1,1147.903
2369,1,671.3377
2370,1,2247.872
2371,1,2349.254
2372,1,575.9359
2373,1,142.807
2374,1,641.8608
2375,1,1123.312
2376,1,997.1385
2377,1,493.4017
2378,1,106.4011
2379,1,150.3402
2380,1,72.81672
2381,1,4.080204
2382,1,3.138617
2383,0,9.729711
2384,0,156.3031
2385,1,1806.588
2386,1,376.9479
2387,1,848.682
2388,1,35.15251
2389,1,11.61288
2390,1,14.12378
2391,1,10.98516
2392,1,11.92674
2393,0,16.32081
2394,0,17.89012
2395,0,20.40101
2396,0,24.79507
2397,0,36.09409
2398,0,12.24061
2399,0,0.3138617
2400,0,30.44458
2401,0,34.83864
2402,0,154.7338
2403,0,80.03473
2404,0,47.39311
2405,0,35.15251
2406,0,35.78039
2407,0,32.01567
2408,0,29.19179
2409,0,37.35312
2410,0,35.78388
2411,0,37.97829
2412,0,68.73765
2413,0,60.89082
2414,0,89.4507
2415,0,149.712
2416,0,63.71392
2417,0,57.12282
2418,0,72.81591
2419,0,67.47403
2420,0,68.41469
2421,0,62.44818
2422,0,112.6573
2423,0,60.56507
2424,0,79.39358
2425,0,53.97508
2426,0,47.3851
2427,0,51.1508
2428,0,54.91651
2429,0,48.32608
2430,0,44.86778
2431,0,36.70942
2432,0,61.80954
2433,0,37.65584
2434,0,67.46871
2435,0,48.95384
2436,0,60.5627
2437,0,62.44361
2438,0,41.73006
2439,0,32.94434
2440,0,60.24104
2441,0,59.92644
2442,0,288.0262
2443,1,129.8935
2444,1,1182.87
2445,1,433.3148
2446,1,900.2926
2447,1,61.19232
2448,1,1745.089
2449,1,346.7583
2450,1,805.2324
2451,1,429.2899
2452,1,871.7597
2453,1,1013.287
2454,1,627.303
2455,1,766.9477
2456,1,776.6758
2457,1,1219.46
2458,1,1275.631
2459,1,644.8763
2460,1,70.60689
2461,1,11.61091
2462,1,41.1089
2463,1,21.33897
2464,0,32.94988
2465,0,58.68217
2466,0,64.01692
2467,0,142.1552
2468,0,141.8414
2469,0,43.61937
2470,0,27.61514
2471,0,62.13406
2472,0,50.52315
2473,0,279.6033
2474,0,34.20511
2475,1,695.7133
2476,1,356.8002
2477,1,150.0004
2478,1,13.49376
2479,1,33.89131
2480,1,33.5775
2481,1,32.00846
2482,0,39.22605
2483,0,32.32227
2484,0,26.0461
2485,0,17.88708
2486,0,16.31804
2487,0,33.26369
2488,0,21.33897
2489,0,23.84944
2490,0,13.80757
2491,0,18.8285
2492,0,18.51489
2493,0,21.02616
2494,0,17.25976
2495,0,11.61091
2496,0,16.31951
2497,0,18.51634
2498,0,26.98987
2499,0,22.90911
2500,0,16.00661
2501,0,19.77229
2502,0,22.59757
2503,0,22.9107
2504,0,18.20244
2505,0,18.51718
2506,0,19.14504
2507,0,18.5172
2508,0,18.83144
2509,0,19.14537
2510,0,20.71485
2511,0,28.55986
2512,0,25.73459
2513,0,21.9691
2514,0,27.61602
2515,0,22.28225
2516,0,31.06784
2517,0,17.57355
2518,0,18.20091
2519,0,17.25947
2520,0,20.08375
2521,0,32.32228
2522,0,36.71561
2523,0,12.23854
2524,0,12.55235
2525,0,30.75324
2526,0,15.69043
2527,0,16.63186
2528,0,19.76994
2529,0,12.23854
2530,0,0.941426
2531,0,54.28889
2532,0,82.53167
2533,0,41.10893
2534,0,22.90803
2535,1,810.8814
2536,1,39.8537
2537,1,1169.878
2538,1,1078.56
2539,1,2057.957
2540,1,1006.384
2541,1,2061.409
2542,1,798.643
2543,1,237.8669
2544,1,1916.743
2545,1,511.1942
2546,1,24.79088
2547,1,1670.09
2548,1,944.8778
2549,1,862.3461
2550,1,67.46886
2551,1,6.589981
2552,1,21.65279
2553,1,22.59422
2554,0,26.04612
2555,0,30.12563
2556,0,25.10469
2557,0,41.73654
2558,0,29.49801
2559,0,18.51471
2560,0,176.0466
2561,1,5.020938
2562,1,34.20514
2563,1,43.6194
2564,1,47.3851
2565,1,47.69891
2566,0,50.20938
2567,0,45.18844
2568,0,46.75748
2569,0,43.30559
2570,0,44.87463
2571,0,41.10893
2572,0,28.55658
2573,0,35.46038
2574,0,40.1675
2575,0,37.97084
2576,0,39.22608
2577,0,38.59846
2578,0,34.83276
2579,0,31.38086
2580,0,53.66127
2581,0,58.3684
2582,0,58.3684
2583,0,46.12986
2584,0,67.78266
2585,0,16.94567
2586,0,53.03366
2587,0,11.29711
2588,0,16.31805
2589,1,1686.094
2590,1,1597.286
2591,1,950.5263
2592,1,375.3151
2593,1,58.68221
2594,1,608.1611
2595,1,188.599
2596,1,30.75407
2597,1,14.12148
2598,1,15.06288
2599,1,262.0316
2600,0,33.89152
2601,0,24.16326
2602,0,21.33899
2603,0,29.81295
2604,0,29.81321
2605,0,25.41855
2606,0,17.88733
2607,0,26.67428
2608,0,21.96663
2609,0,29.81302
2610,0,10.04207
2611,0,28.87042
2612,0,26.35992
2613,0,34.51895
2614,0,22.28041
2615,0,24.47707
2616,0,21.9666
2617,0,9.728066
2618,0,21.33899
2619,0,16.63186
2620,0,18.51471
2621,0,24.16326
2622,0,18.2009
2623,0,21.33899
2624,0,24.79088
2625,0,29.49801
2626,0,26.35722
2627,0,25.1026
2628,0,28.86621
2629,0,32.6306
2630,0,28.23587
2631,0,36.07618
2632,0,37.958
2633,0,40.1539
2634,0,37.95798
2635,0,37.01688
2636,0,36.70318
2637,0,34.19355
2638,0,35.76206
2639,0,34.19355
2640,0,39.8402
2641,0,27.60581
2642,0,33.25172
2643,0,32.62064
2644,0,32.62005
2645,0,31.0513
2646,0,24.77829
2647,0,29.48303
2648,0,27.91479
2649,0,30.42398
2650,0,27.28749
2651,0,18.19166
2652,0,28.22843
2653,0,27.60114
2654,0,29.79668
2655,0,27.60271
2656,0,33.87866
2657,0,30.74276
2658,0,30.42911
2659,0,33.56614
2660,0,35.13464
2661,0,41.09498
2662,0,35.44835
2663,0,38.27167
2664,0,39.52648
2665,0,42.0361
2666,0,40.78128
2667,0,41.09668
2668,0,45.49011
2669,0,42.66743
2670,0,43.61177
2671,0,42.04321
2672,0,40.78819
2673,0,39.84692
2674,0,42.35696
2675,0,40.78832
2676,0,37.65482
2677,0,36.08676
2678,0,40.79363
2679,0,35.77409
2680,0,33.5775
2681,0,30.75312
2682,0,31.3803
2683,0,31.0669
2684,0,30.75205
2685,0,31.06698
2686,0,29.8118
2687,0,28.24275
2688,0,26.35991
2689,0,25.10467
2690,0,25.10467
2691,0,25.10467
2692,0,26.0461
2693,0,23.53563
2694,0,22.90801
2695,0,21.96659
2696,0,23.22182
2697,0,23.84944
2698,0,22.59421
2699,0,24.47705
2700,0,23.22182
2701,0,25.73229
2702,0,33.5775
2703,0,35.77416
2704,0,47.69624
2705,0,39.21998
2706,0,51.76626
2707,0,47.99672
2708,0,40.46761
2709,0,47.36905
2710,0,53.0157
2711,0,48.31016
2712,0,56.15272
2713,0,58.34864
2714,0,43.60462
2715,0,44.23083
2716,0,46.42385
2717,0,44.85231
2718,0,43.59727
2719,0,41.71536
2720,0,41.71536
2721,0,43.59725
2722,0,40.7744
2723,0,38.89251
2724,0,60.22066
2725,0,43.9109
2726,0,37.01062
2727,0,39.5198
2728,0,32.93317
2729,0,27.91479
2730,0,32.93317
2731,0,34.81507
2732,0,34.81507
2733,0,26.03289
2734,0,209.8314
2735,0,110.4046
2736,0,38.89251
2737,0,40.77441
2738,0,40.46076
2739,0,37.01061
2740,0,40.77441
2741,0,73.70758
2742,0,50.49753
2743,1,1572.638
2744,1,374.4972
2745,1,1538.328
2746,1,1758.983
2747,1,392.1912
2748,1,1116.341
2749,1,470.3192
2750,1,1319.969
2751,1,1063.013
2752,1,1030.78
2753,1,1234.406
2754,1,1429.882
2755,1,91.6175
2756,1,298.0678
2757,1,117.3425
2758,1,429.2134
2759,1,1946.467
2760,1,2274.296
2761,1,1202.598
2762,1,1331.591
2763,1,1080.963
2764,1,689.3894
2765,1,500.503
2766,1,1201.238
2767,1,274.8952
2768,1,433.0518
2769,1,297.1633
2770,1,1326.597
2771,1,926.8452
2772,1,361.4598
2773,1,23.53221
2774,1,640.3777
2775,1,437.3751
2776,1,203.9593
2777,1,592.773
2778,1,611.2982
2779,1,304.3942
2780,1,110.7744
2781,1,124.5819
2782,1,34.83273
2783,1,30.43941
2784,0,28.55656
2785,0,23.53563
2786,0,27.30133
2787,0,33.26369
2788,0,30.12561
2789,0,29.18418
2790,0,26.0461
2791,0,28.87037
2792,0,28.55656
2793,0,28.55656
2794,0,27.61514
2795,0,31.06703
2796,0,23.22182
2797,0,28.55656
2798,0,36.08797
2799,0,27.61514
2800,0,40.16748
2801,0,53.03362
2802,0,50.83627
2803,0,41.10402
2804,0,35.76945
2805,0,42.67321
2806,0,47.69188
2807,0,50.19476
2808,0,48.62401
2809,0,37.33058
2810,0,33.56615
2811,0,36.07577
2812,0,45.80054
2813,0,31.68394
2814,0,41.09501
2815,0,36.38947
2816,0,36.70318
2817,0,39.8402
2818,0,36.70202
2819,0,47.67956
2820,0,38.26765
2821,0,36.07044
2822,0,35.13006
2823,0,33.56053
2824,0,37.01061
2825,0,37.32426
2826,0,40.46076
2827,0,36.69696
2828,0,37.95156
2829,0,34.81507
2830,0,34.18777
2831,0,43.59725
2832,0,36.69696
2833,0,44.85018
2834,0,39.51884
2835,0,42.33837
2836,0,42.33591
2837,0,37.94677
2838,0,36.06386
2839,0,34.49766
2840,0,37.00647
2841,0,39.20268
2842,0,37.63456
2843,0,33.55991
2844,0,36.06962
2845,0,39.20614
2846,0,35.1287
2847,0,33.87411
2848,0,33.24681
2849,0,39.51979
2850,0,39.20614
2851,0,42.97462
2852,0,38.58488
2853,0,48.93752
2854,0,69.95559
2855,0,98.5025
2856,1,613.6015
2857,1,664.4212
2858,1,861.74
2859,1,1688.659
2860,1,1696.188
2861,1,1541.219
2862,1,386.7948
2863,1,51.44716
2864,1,916.9515
2865,1,90.65994
2866,1,2.823319
2867,1,15.37141
2868,1,21.95915
2869,0,78.73926
2870,0,234.3355
2871,0,104.7765
2872,0,27.9195
2873,0,342.8765
2874,1,740.9646
2875,1,984.1959
2876,1,786.3063
2877,1,369.9766
2878,1,96.96678
2879,1,26.35991
2880,1,13.17995
2881,1,16.31697
2882,0,16.94521
2883,0,18.20082
2884,0,18.19926
2885,0,19.45296
2886,0,19.13909
2887,0,19.45226
2888,0,20.39179
2889,0,20.39262
2890,0,21.64776
2891,0,22.58919
2892,0,24.78647
2893,0,27.29671
2894,0,32.63055
2895,0,40.47429
2896,0,33.25723
2897,0,35.14056
2898,0,141.8155
2899,0,52.70344
2900,0,55.21171
2901,0,54.2705
2902,0,54.2705
